,id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names,rank,global_rank_dst,dst_popularity_score,timezone,city,location,alternative_departure_points,tags,providers,special,tourist_region,car_rentals,new_ground,routing_priority,type,lat,lon
164,ASR,4673,4673,True,ASR,LTAU,Erkilet International,erkilet-international-kayseri-turkey,erkilet-international-kayseri-turkey,['Erkilet Havalimanı'],245,110,360414.0,Europe/Istanbul,"{'id': 'kayseri_tr', 'name': 'Kayseri', 'code': 'ASR', 'slug': 'kayseri-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 38.770278, 'lon': 35.495556}","[{'id': 'NAV', 'distance': 112.12, 'duration': 5380.2}, {'id': 'VAS', 'distance': 219.83, 'duration': 10130.1}]","[{'tag': 'nightlife', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]","[1175, 1277, 1282]",[],"[{'id': 'central-anatolia-region_poi', 'name': 'Central Anatolia Region', 'slug': 'central-anatolia-region'}]","[{'provider_id': 1175, 'providers_locations': ['4436661']}]",False,0,airport,38.770278,35.495556
165,ERC,3308,3308,True,ERC,LTCD,Erzincan,erzincan-erzincan-turkey,erzincan-erzincan-turkey,['Erzincan Havalimanı'],938,511,9296.0,Europe/Istanbul,"{'id': 'erzincan_tr', 'name': 'Erzincan', 'code': 'ERC', 'slug': 'erzincan-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 39.710278, 'lon': 39.526944}","[{'id': 'ERZ', 'distance': 177.97, 'duration': 8017.4}, {'id': 'BGG', 'distance': 230.84, 'duration': 13644.8}, {'id': 'TZX', 'distance': 239.3, 'duration': 11343.8}]","[{'tag': 'nightlife', 'month_to': -1, 'month_from': -1}]",[],[],"[{'id': 'east-anatolia-region_poi', 'name': 'East Anatolia Region', 'slug': 'east-anatolia-region'}]",[],False,0,airport,39.710278,39.526944
166,ERZ,3304,3304,True,ERZ,LTCE,Erzurum,erzurum-erzurum-turkey,erzurum-erzurum-turkey,['Erzurum Havalimanı'],1894,444,16761.0,Europe/Istanbul,"{'id': 'erzurum_tr', 'name': 'Erzurum', 'code': 'ERZ', 'slug': 'erzurum-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 39.956389, 'lon': 41.170278}","[{'id': 'ERC', 'distance': 178.03, 'duration': 8031.2}, {'id': 'BGG', 'distance': 191.66, 'duration': 10152}, {'id': 'AJI', 'distance': 201.32, 'duration': 11172.8}, {'id': 'KSY', 'distance': 211.25, 'duration': 10836.3}, {'id': 'TZX', 'distance': 246.93, 'duration': 13220.1}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]",[1175],[],"[{'id': 'east-anatolia-region_poi', 'name': 'East Anatolia Region', 'slug': 'east-anatolia-region'}]","[{'provider_id': 1175, 'providers_locations': ['2321211']}]",False,0,airport,39.956389,41.170278
167,EBJ,513,513,True,EBJ,EKEB,Esbjerg,esbjerg-esbjerg-denmark,esbjerg-esbjerg-denmark,['Esbjerg Lufthavn'],2048,605,4241.0,Europe/Copenhagen,"{'id': 'esbjerg_dk', 'name': 'Esbjerg', 'code': 'EBJ', 'slug': 'esbjerg-denmark', 'nearby_country': None, 'country': {'id': 'DK', 'name': 'Denmark', 'slug': 'denmark', 'code': 'DK'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 55.525833, 'lon': 8.553333}","[{'id': 'GWT', 'distance': 100.83, 'duration': 8085.9}, {'id': 'ZBB', 'distance': 10.69, 'duration': 719.2}, {'id': 'KRP', 'distance': 116.05, 'duration': 6807.9}, {'id': 'SGD', 'distance': 157.44, 'duration': 5929.4}, {'id': 'AAR', 'distance': 197.28, 'duration': 7735.4}, {'id': 'BLL', 'distance': 52.76, 'duration': 3086.2}]","[{'tag': 'beach', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]","[1096, 1175, 1277]","[{'id': 'funen_poi', 'name': 'Funen', 'slug': 'funen'}]",[],"[{'provider_id': 1175, 'providers_locations': ['608538']}]",False,0,airport,55.525833,8.553333
168,ESB,8027,8027,True,ESB,LTAC,Esenboğa International,esenboga-international-ankara-turkey,esenboga-international-ankara-turkey,['Ankara Esenboğa Havalimanı'],179,101,388233.0,Europe/Istanbul,"{'id': 'ankara_tr', 'name': 'Ankara', 'code': 'ANK', 'slug': 'ankara-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 40.128056, 'lon': 32.995}","[{'id': 'KFS', 'distance': 219.61, 'duration': 9977.1}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'culture', 'month_to': -1, 'month_from': -1}]",[1277],[],"[{'id': 'central-anatolia-region_poi', 'name': 'Central Anatolia Region', 'slug': 'central-anatolia-region'}]",[],False,0,airport,40.128056,32.995
169,BSL,3253,3253,True,BSL,LFSB,EuroAirport Basel Mulhouse Freiburg,euroairport-basel-mulhouse-freiburg-basel-switzerland,euroairport-basel-mulhouse-freiburg-basel-switzerland,"['Flughafen Basel-Mülhausen', 'Basel-Mulhouse-Freiburg (check-in Swiss sector)']",233,90,465710.0,Europe/Paris,"{'id': 'basel_ch', 'name': 'Basel', 'code': 'EAP', 'slug': 'basel-switzerland', 'nearby_country': None, 'country': {'id': 'CH', 'name': 'Switzerland', 'slug': 'switzerland', 'code': 'CH'}, 'region': {'id': 'central-europe', 'name': 'Central Europe', 'slug': 'central-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 47.601111, 'lon': 7.521667}","[{'id': 'MLH', 'distance': 0.6, 'duration': 89.4}, {'id': 'DE-WEIL-RATH', 'distance': 11.16, 'duration': 831.2}, {'id': 'DE-WEIL-TRAI', 'distance': 11.35, 'duration': 898.4}, {'id': 'BRN', 'distance': 118.67, 'duration': 5429.5}, {'id': 'SXB', 'distance': 122.83, 'duration': 5256.8}, {'id': 'DE-LORR-BUSS', 'distance': 17.02, 'duration': 1277.6}, {'id': 'FKB', 'distance': 176.16, 'duration': 6675.4}, {'id': 'FDH', 'distance': 189.94, 'duration': 10060.5}, {'id': 'ACH', 'distance': 192.23, 'duration': 8014.7}, {'id': 'QLS', 'distance': 207.19, 'duration': 8710.4}, {'id': 'DLE', 'distance': 217.03, 'duration': 8464}, {'id': 'SCN', 'distance': 228.09, 'duration': 9999.1}, {'id': 'FR-MULH-MULH', 'distance': 27.74, 'duration': 1508.5}, {'id': 'ZDH', 'distance': 9.34, 'duration': 772.2}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'romance', 'month_to': -1, 'month_from': -1}, {'tag': 'culture', 'month_to': -1, 'month_from': -1}]","[1064, 1148]","[{'id': 'black-forest_poi', 'name': 'Black Forest', 'slug': 'black-forest'}, {'id': 'eiger-switzerland_poi', 'name': 'Eiger, Switzerland', 'slug': 'eiger'}, {'id': 'lake-geneva_poi', 'name': 'Lake Geneva', 'slug': 'lake-geneva'}]","[{'id': 'schilthorn-switzerland_poi', 'name': 'Schilthorn, Switzerland', 'slug': 'schilthorn'}, {'id': 'haut-rhin_poi', 'name': 'Haut-Rhin', 'slug': 'haut-rhin'}, {'id': 'markgraflerland_poi', 'name': 'Markgräflerland', 'slug': 'markgraflerland'}, {'id': 'alsace_poi', 'name': 'Alsace', 'slug': 'alsace'}, {'id': 'canton-of-basel-stadt_poi', 'name': 'Canton of Basel-Stadt', 'slug': 'canton-of-basel-stadt'}, {'id': 'autoroute-karlsruhe-milan_poi', 'name': 'Autoroute Karlsruhe - Milan', 'slug': 'autoroute-karlsruhe-milan'}, {'id': 'basel-landschaft_poi', 'name': 'Basel-Landschaft', 'slug': 'basel-landschaft'}]",[],False,0,airport,47.601111,7.521667
170,EXT,2290,2290,True,EXT,EGTE,Exeter,exeter-exeter-united-kingdom,exeter-exeter-united-kingdom,['Exeter International'],1123,303,40793.0,Europe/London,"{'id': 'exeter_gb', 'name': 'Exeter', 'code': 'EXT', 'slug': 'exeter-united-kingdom', 'nearby_country': None, 'country': {'id': 'GB', 'name': 'United Kingdom', 'slug': 'united-kingdom', 'code': 'GB'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 50.734444, 'lon': -3.413889}","[{'id': 'BRS', 'distance': 109.29, 'duration': 5071.6}, {'id': 'BOH', 'distance': 131.32, 'duration': 6822.8}, {'id': 'NQY', 'distance': 141.7, 'duration': 6241.6}, {'id': 'SOU', 'distance': 169.73, 'duration': 8312.3}, {'id': 'CWL', 'distance': 197.1, 'duration': 8630.1}, {'id': 'GB-CULL-THEW', 'distance': 20.79, 'duration': 1009.3}, {'id': 'LHR', 'distance': 246.83, 'duration': 11037.8}, {'id': 'GB-NEWT-BUSS', 'distance': 32.56, 'duration': 1530.1}, {'id': 'GB-TIVE-BUSS', 'distance': 37.9, 'duration': 1791.3}, {'id': 'GB-TORQ-BUSS', 'distance': 40.2, 'duration': 2043.9}, {'id': 'GB-WELL-SOME', 'distance': 40.38, 'duration': 1967}, {'id': 'GB-PAIG-BUSS', 'distance': 44.18, 'duration': 2223.9}, {'id': 'GB-EXET-EXET', 'distance': 4.61, 'duration': 375.1}, {'id': 'GB-TOTN-BUSS', 'distance': 46.43, 'duration': 2429.7}, {'id': 'GB-EXET-SOWT', 'distance': 6.45, 'duration': 445.1}]","[{'tag': 'activities', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]","[1053, 1175, 1277, 1283, 1284]","[{'id': 'st-fagans-national-history-museum_poi', 'name': 'St Fagans: National History Museum', 'slug': 'st-fagans-national-history-museum'}, {'id': 'isle-of-wight_poi', 'name': 'Isle of Wight', 'slug': 'isle-of-wight'}, {'id': 'roman-baths-bath_poi', 'name': 'Roman Baths, Bath', 'slug': 'roman-baths'}, {'id': 'stonehenge_poi', 'name': 'Stonehenge', 'slug': 'stonehenge'}, {'id': 'brecon-beacons_poi', 'name': 'Brecon Beacons', 'slug': 'brecon-beacons'}, {'id': 'tintern-abbey-united-kingdom_poi', 'name': 'Tintern Abbey, United Kingdom', 'slug': 'tintern-abbey'}, {'id': 'eden-project_poi', 'name': 'Eden Project', 'slug': 'eden-project'}, {'id': 'st-david-s-cathedral-cardiff_poi', 'name': ""St. David's Cathedral, Cardiff"", 'slug': 'st-david-s-cathedral'}, {'id': 'avebury_poi', 'name': 'Avebury', 'slug': 'avebury'}, {'id': 'portsea-island_poi', 'name': 'Portsea Island', 'slug': 'portsea-island'}]","[{'id': 'devon_poi', 'name': 'Devon', 'slug': 'devon'}]","[{'provider_id': 1175, 'providers_locations': ['164739']}]",False,0,airport,50.734444,-3.413889
171,FIE,1753,1753,True,FIE,EGEF,Fair Isle Airport,fair-isle-airport-fair-isle-united-kingdom,fair-isle-airport-fair-isle-united-kingdom,[],2048,1282,231.0,Europe/London,"{'id': 'fair-isle_gb', 'name': 'Fair Isle', 'code': 'FIE', 'slug': 'fair-isle-united-kingdom', 'nearby_country': None, 'country': {'id': 'GB', 'name': 'United Kingdom', 'slug': 'united-kingdom', 'code': 'GB'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 59.534722, 'lon': -1.628611}","[{'id': 'LSI', 'distance': 48.68, 'duration': 10122}]",[],[],[],[],[],False,0,airport,59.534722,-1.628611
172,PMO,9506,9506,True,PMO,LICJ,Falcone–Borsellino,falcone-borsellino-palermo-italy,falcone-borsellino-palermo-italy,['Aeroporto di Palermo-Punta Raisi'],166,50,973582.0,Europe/Rome,"{'id': 'palermo_it', 'name': 'Palermo', 'code': 'PMO', 'slug': 'palermo-italy', 'nearby_country': None, 'country': {'id': 'IT', 'name': 'Italy', 'slug': 'italy', 'code': 'IT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 38.181944, 'lon': 13.099444}","[{'id': 'IT-CARI-TRAI', 'distance': 16.46, 'duration': 1068.8}, {'id': 'PNL', 'distance': 233.52, 'duration': 12549.9}, {'id': 'CTA', 'distance': 240.3, 'duration': 11162.2}, {'id': 'IT-PALE-BELG', 'distance': 26.02, 'duration': 1329.9}, {'id': 'IT-PALE-PIAZ', 'distance': 26.79, 'duration': 1385.8}, {'id': 'IT-PALE-NOTA', 'distance': 28.2, 'duration': 1487.4}, {'id': 'IT-PALE-LIBE', 'distance': 28.2, 'duration': 1473.2}, {'id': 'IT-PALE-POLI', 'distance': 30.01, 'duration': 1599.4}, {'id': '3BZ', 'distance': 32.13, 'duration': 1816.1}, {'id': 'IT-BAGH-TRAI', 'distance': 45.55, 'duration': 2648.1}, {'id': 'TPS', 'distance': 90.38, 'duration': 4076}]","[{'tag': 'city break', 'month_to': -1, 'month_from': -1}, {'tag': 'romance', 'month_to': -1, 'month_from': -1}]","[1171, 1175, 1229, 1277, 1282, 1283, 1329]",[],"[{'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}, {'id': 'sicily_poi', 'name': 'Sicily', 'slug': 'sicily'}, {'id': 'autumn-sun_poi', 'name': 'Autumn Sun', 'slug': 'autumn-sun'}]","[{'provider_id': 1175, 'providers_locations': ['164539', '335276']}]",False,0,airport,38.181944,13.099444
173,FAO,4234,4234,True,FAO,LPFR,Faro,faro-faro-portugal,faro-faro-portugal,['Aeroporto de Faro'],200,51,1138027.0,Europe/Lisbon,"{'id': 'faro_pt', 'name': 'Faro', 'code': 'FAO', 'slug': 'faro-portugal', 'nearby_country': None, 'country': {'id': 'PT', 'name': 'Portugal', 'slug': 'portugal', 'code': 'PT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 37.014444, 'lon': -7.965833}","[{'id': 'PT-OLHA-OLHA', 'distance': 14.95, 'duration': 916.5}, {'id': 'SVQ', 'distance': 211.96, 'duration': 9034.3}, {'id': 'PT-FUSE-TRAI', 'distance': 24.34, 'duration': 1593.9}, {'id': 'PT-ALBU-FERR', 'distance': 37.59, 'duration': 2066.4}, {'id': 'PT-TAVI-TRAI', 'distance': 39.37, 'duration': 1896.3}, {'id': 'PT-TAVI-BUSS', 'distance': 39.37, 'duration': 1905.3}, {'id': 'PT-ALBU-BUSS', 'distance': 40.03, 'duration': 2251}, {'id': 'PT-TUNE-TUNE', 'distance': 44.49, 'duration': 2135.7}, {'id': 'PT-ALBU-AVPE', 'distance': 45.25, 'duration': 2192.4}, {'id': 'PT-FARO-FARO', 'distance': 6.44, 'duration': 534.8}, {'id': 'PRM', 'distance': 72.99, 'duration': 3272}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'surfing', 'month_to': -1, 'month_from': -1}, {'tag': 'beach', 'month_to': -1, 'month_from': -1}, {'tag': 'family fun', 'month_to': -1, 'month_from': -1}]","[1096, 1163, 1175, 1229, 1282, 1283, 1329]","[{'id': 'alcazar-seville-spain_poi', 'name': 'Alcazar, Seville, Spain', 'slug': 'alcazar'}]","[{'id': 'algarve_poi', 'name': 'Algarve', 'slug': 'algarve'}, {'id': 'faro-district_poi', 'name': 'Faro District', 'slug': 'faro-district'}, {'id': 'nature-reserve-ria-formosa_poi', 'name': 'Nature Reserve Ria Formosa', 'slug': 'nature-reserve-ria-formosa'}]","[{'provider_id': 1175, 'providers_locations': ['14213', '3738951', '4397563']}]",False,0,airport,37.014444,-7.965833
174,RMI,5900,5900,True,RMI,LIPR,Federico Fellini International,federico-fellini-international-rimini-italy,federico-fellini-international-rimini-italy,['Aeroporto di Rimini-Miramare'],757,335,36716.0,Europe/Rome,"{'id': 'rimini_it', 'name': 'Rimini', 'code': 'RMI', 'slug': 'rimini-italy', 'nearby_country': None, 'country': {'id': 'IT', 'name': 'Italy', 'slug': 'italy', 'code': 'IT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 44.019444, 'lon': 12.609444}","[{'id': 'IT-RICC-TRAI', 'distance': 10.06, 'duration': 1666.5}, {'id': '0TD', 'distance': 10.7, 'duration': 1690}, {'id': 'BLQ', 'distance': 129.43, 'duration': 6072.3}, {'id': 'PEG', 'distance': 164.34, 'duration': 10088}, {'id': 'PMF', 'distance': 222.77, 'duration': 9404.2}, {'id': 'FLR', 'distance': 224.56, 'duration': 9923.2}, {'id': 'IT-PESA-PIAZ', 'distance': 34.73, 'duration': 2678.2}, {'id': 'IT-PESC-PESC', 'distance': 38.49, 'duration': 2952.4}, {'id': 'IT-CESE-PIAZ', 'distance': 39.29, 'duration': 2728.6}, {'id': 'IT-CESE-TRAI', 'distance': 43.92, 'duration': 3087.4}, {'id': 'FRL', 'distance': 64.04, 'duration': 3820.1}, {'id': 'IT-RIMI-RIMI', 'distance': 8.93, 'duration': 1526.2}, {'id': 'AOI', 'distance': 94.09, 'duration': 4914.5}]","[{'tag': 'beach', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[1283],"[{'id': 'piazza-del-campo-siena_poi', 'name': 'Piazza Del Campo, Siena', 'slug': 'piazza-del-campo'}, {'id': 'uffizi-gallery_poi', 'name': 'Uffizi Gallery', 'slug': 'uffizi-gallery'}, {'id': 'cathedral-of-santa-maria-del-fiore_poi', 'name': 'Cathedral of Santa Maria del Fiore', 'slug': 'cathedral-of-santa-maria-del-fiore'}]","[{'id': 'emilia-romagna_poi', 'name': 'Emilia-Romagna', 'slug': 'emilia-romagna'}, {'id': 'rimini-coast_poi', 'name': 'Rimini Coast', 'slug': 'rimini-coast'}, {'id': 'romagna_poi', 'name': 'Romagna', 'slug': 'romagna'}]",[],False,0,airport,44.019444,12.609444
175,GRX,89,89,True,GRX,LEGR,Federico García Lorca,federico-garcia-lorca-granada-spain,federico-garcia-lorca-granada-spain,['Aeropuerto de Granada'],281,148,206269.0,Europe/Madrid,"{'id': 'granada_es', 'name': 'Granada', 'code': 'GRX', 'slug': 'granada-spain', 'nearby_country': None, 'country': {'id': 'ES', 'name': 'Spain', 'slug': 'spain', 'code': 'ES'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 37.188611, 'lon': -3.777222}","[{'id': 'AGP', 'distance': 123.91, 'duration': 5386.9}, {'id': 'YJG', 'distance': 15.97, 'duration': 986.7}, {'id': 'ES-GRAN-GREN', 'distance': 16.4, 'duration': 946.2}, {'id': 'LEI', 'distance': 178.09, 'duration': 7215.4}, {'id': 'ES-GRAN-ARMI', 'distance': 22.41, 'duration': 1224.4}, {'id': 'SVQ', 'distance': 242.43, 'duration': 10014.7}, {'id': 'GIB', 'distance': 242.53, 'duration': 10203.7}, {'id': 'AEI', 'distance': 248.88, 'duration': 10444.8}, {'id': 'ES-ALHE-ALHE', 'distance': 26.09, 'duration': 1352.6}, {'id': 'ES-LOJA-VENT', 'distance': 37.63, 'duration': 1564.3}, {'id': 'ES-LOJA-BUSS', 'distance': 42.77, 'duration': 1871.7}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'sports', 'month_to': -1, 'month_from': -1}]","[1163, 1175, 1270, 1282, 1283, 1329]","[{'id': 'alhambra_poi', 'name': 'Alhambra', 'slug': 'alhambra'}, {'id': 'alcazar-seville-spain_poi', 'name': 'Alcazar, Seville, Spain', 'slug': 'alcazar'}, {'id': 'mezquita-of-cordoba_poi', 'name': 'Mezquita of Cordoba', 'slug': 'mezquita-of-cordoba'}]","[{'id': 'washington-irving_poi', 'name': 'Washington Irving', 'slug': 'washington-irving'}, {'id': 'world-heritage-cities_poi', 'name': 'World Heritage Cities', 'slug': 'world-heritage-cities'}, {'id': 'granada-province_poi', 'name': 'Granada Province', 'slug': 'granada-province'}]","[{'provider_id': 1175, 'providers_locations': ['177949']}]",False,0,airport,37.188611,-3.777222
176,FEG,5028,5028,True,FEG,UTKF,Fergana International,fergana-international-fergana-uzbekistan,fergana-international-fergana-uzbekistan,[],1700,339,17226.0,Asia/Tashkent,"{'id': 'fergana_uz', 'name': 'Fergana', 'code': 'FEG', 'slug': 'fergana-uzbekistan', 'nearby_country': None, 'country': {'id': 'UZ', 'name': 'Uzbekistan', 'slug': 'uzbekistan', 'code': 'UZ'}, 'region': {'id': 'central-asia', 'name': 'Central Asia', 'slug': 'central-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 40.361389, 'lon': 71.744722}","[{'id': 'OSS', 'distance': 124.13, 'duration': 6539.4}, {'id': 'AZN', 'distance': 69.14, 'duration': 4054.9}, {'id': 'NMA', 'distance': 92.23, 'duration': 6115.1}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]",[],[],[],[],False,0,airport,40.361389,71.744722
177,FSC,1059,1059,True,FSC,LFKF,Figari–Sud Corse,figari-sud-corse-figari-france,figari-sud-corse-figari-france,"['Corsica Figari', 'Aéroport de Figari-Sud-Corse']",1120,265,74515.0,Europe/Paris,"{'id': 'figari_fr', 'name': 'Figari', 'code': 'FSC', 'slug': 'figari-france', 'nearby_country': None, 'country': {'id': 'FR', 'name': 'France', 'slug': 'france', 'code': 'FR'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 41.502222, 'lon': 9.096667}","[{'id': 'OLB', 'distance': 104.18, 'duration': 5677.4}, {'id': 'AJA', 'distance': 113.67, 'duration': 6581.1}, {'id': 'BIA', 'distance': 151.35, 'duration': 9808.6}, {'id': 'AHO', 'distance': 169.29, 'duration': 10261.1}, {'id': 'CLY', 'distance': 226.99, 'duration': 14133.5}]","[{'tag': 'beach', 'month_to': -1, 'month_from': -1}, {'tag': 'romance', 'month_to': -1, 'month_from': -1}]",[1175],[],"[{'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}, {'id': 'corsica_poi', 'name': 'Corsica', 'slug': 'corsica'}]","[{'provider_id': 1175, 'providers_locations': ['204844']}]",False,0,airport,41.502222,9.096667
178,FLR,1224,1224,True,FLR,LIRQ,Florence,florence-florence-italy,florence-florence-italy,['Aeroporto di Firenze-Peretola'],157,67,782447.0,Europe/Rome,"{'id': 'florence_it', 'name': 'Florence', 'code': 'FLR', 'slug': 'florence-italy', 'nearby_country': None, 'country': {'id': 'IT', 'name': 'Italy', 'slug': 'italy', 'code': 'IT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 43.808611, 'lon': 11.202778}","[{'id': 'IT-FLOR-PRAT', 'distance': 11.55, 'duration': 756.3}, {'id': 'IT-PRAT-PRAT', 'distance': 14.3, 'duration': 1012}, {'id': 'FRL', 'distance': 172.96, 'duration': 6882.9}, {'id': 'PEG', 'distance': 173.99, 'duration': 7918.4}, {'id': 'PMF', 'distance': 178.7, 'duration': 7027.1}, {'id': 'EBA', 'distance': 217.0, 'duration': 22748.4}, {'id': 'VRN', 'distance': 221.22, 'duration': 8484.5}, {'id': 'RMI', 'distance': 221.39, 'duration': 9496.9}, {'id': 'GOA', 'distance': 235.34, 'duration': 9944.5}, {'id': 'IT-EMPO-EMPO', 'distance': 30.07, 'duration': 1916.3}, {'id': 'IT-PIST-PIS0', 'distance': 30.75, 'duration': 1466.9}, {'id': 'IT-PIST-PIST', 'distance': 30.89, 'duration': 1480.5}, {'id': 'IT-MONT-MONS', 'distance': 41.14, 'duration': 1806.1}, {'id': 'IT-FLOR-FLO1', 'distance': 4.97, 'duration': 642.5}, {'id': 'IT-SEST-TRAI', 'distance': 5.97, 'duration': 680.9}, {'id': 'IT-FLOR-PIAZ', 'distance': 6.09, 'duration': 752.4}, {'id': 'ZMS', 'distance': 7.55, 'duration': 928}, {'id': 'IT-FLOR-FLO0', 'distance': 7.91, 'duration': 867.9}, {'id': 'BLQ', 'distance': 94.14, 'duration': 3981.4}, {'id': 'IT-FLOR-FIRE', 'distance': 9.42, 'duration': 978.2}, {'id': 'IT-FLOR-CALE', 'distance': 9.46, 'duration': 792.5}]","[{'tag': 'romance', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'food&drink', 'month_to': -1, 'month_from': -1}, {'tag': 'city break', 'month_to': -1, 'month_from': -1}]","[1171, 1175, 1229, 1277, 1283, 1329]","[{'id': 'san-gimignano_poi', 'name': 'San Gimignano', 'slug': 'san-gimignano'}, {'id': 'cinque-terre_poi', 'name': 'Cinque Terre', 'slug': 'cinque-terre'}, {'id': 'piazza-del-campo-siena_poi', 'name': 'Piazza Del Campo, Siena', 'slug': 'piazza-del-campo'}, {'id': 'uffizi-gallery_poi', 'name': 'Uffizi Gallery', 'slug': 'uffizi-gallery'}, {'id': 'cathedral-of-santa-maria-del-fiore_poi', 'name': 'Cathedral of Santa Maria del Fiore', 'slug': 'cathedral-of-santa-maria-del-fiore'}]","[{'id': 'tuscany_poi', 'name': 'Tuscany', 'slug': 'tuscany'}, {'id': 'firenze-area_poi', 'name': 'Firenze Area', 'slug': 'firenze-area'}]","[{'provider_id': 1175, 'providers_locations': ['165294']}]",False,0,airport,43.808611,11.202778
